transaction_id,business_id,date,description,amount,category,type,z_score,is_anomaly
TXN07081,BIZ_008,2026-03-16,cleared outstanding vendor dues,5880,raw_material,expense,1.419,0
TXN02011,BIZ_003,2026-03-16,saas subscription,1620,subscriptions,expense,0.052,0
TXN06415,BIZ_007,2026-03-16,supplier ko diya,30200,raw_material,expense,0.301,0
TXN05818,BIZ_007,2026-03-16,restocked inventory for next month,28600,raw_material,expense,0.188,0
TXN01997,BIZ_003,2026-03-16,Printer cartridge,550,shopping,expense,0.519,0
TXN00646,BIZ_001,2026-03-16,Vi mobile bill,3050,utilities,expense,1.376,0
TXN01996,BIZ_003,2026-03-16,kaam ka paisa mila,27300,salary,income,0.488,0
TXN00392,BIZ_001,2026-03-16,Generator diesel,1160,utilities,expense,0.757,0
TXN09971,BIZ_011,2026-03-16,Flight ticket Delhi,175,transport,expense,0.523,0
TXN00391,BIZ_001,2026-03-16,payment aayi client se,23100,salary,income,0.71,0
TXN05797,BIZ_007,2026-03-16,Part time worker salary,39800,salary,income,0.172,0
TXN05796,BIZ_007,2026-03-16,Vi mobile bill,3140,utilities,expense,1.477,0
TXN05795,BIZ_007,2026-03-16,Payment from ABC Corp,1705,salary,income,-3.528,1
TXN05794,BIZ_007,2026-03-16,monthly internet at office,3440,utilities,expense,1.816,0
TXN05806,BIZ_007,2026-03-16,stock bharwaya,17900,raw_material,expense,0.569,0
TXN09940,BIZ_011,2026-03-16,Inventory restock,25200,raw_material,expense,0.052,0
TXN05739,BIZ_007,2026-03-16,received payment for last project,11500,salary,income,1.322,0
TXN05738,BIZ_007,2026-03-16,utilties payment,565,utilities,expense,1.429,0
TXN09917,BIZ_011,2026-03-16,Wholesale goods bought,30200,raw_material,expense,0.301,0
TXN01947,BIZ_003,2026-03-16,Canva Pro,3580,subscriptions,expense,1.653,0
TXN07050,BIZ_008,2026-03-16,zomatto food,590,food,expense,0.01,0
TXN05679,BIZ_007,2026-03-16,Flight ticket Bangalore,4110,travel,expense,0.129,0
TXN05677,BIZ_007,2026-03-16,paid the light bill online,2040,utilities,expense,0.236,0
TXN10864,BIZ_012,2026-03-16,payment aayi client se,45600,salary,income,0.478,0
TXN01946,BIZ_003,2026-03-16,wages,38500,salary,income,0.103,0
TXN07740,BIZ_009,2026-03-16,Google Ads campaign,885,marketing,expense,0.718,0
TXN07049,BIZ_008,2026-03-16,lunch bahar kiya,110,food,expense,1.041,0
TXN00764,BIZ_001,2026-03-16,grocrey from dmart,350,food,expense,0.525,0
TXN10524,BIZ_011,2026-03-16,Consultant fee paid,33400,salary,income,0.166,0
TXN01944,BIZ_003,2026-03-16,Generator diesel,14750,utilities,expense,4.099,1
TXN01942,BIZ_003,2026-03-16,Canva Pro,615,subscriptions,expense,0.927,0
TXN01941,BIZ_003,2026-03-16,shopping ki,1450,shopping,expense,0.107,0
TXN10523,BIZ_011,2026-03-16,restocked inventory for next month,22300,raw_material,expense,0.258,0
TXN05658,BIZ_007,2026-03-16,GST payment,50,misc,expense,0.825,0
TXN10255,BIZ_011,2026-03-16,Monthly payroll,42700,salary,income,0.325,0
TXN01949,BIZ_003,2026-03-16,Email marketing tool,4580,marketing,expense,0.923,0
TXN05692,BIZ_007,2026-03-16,restocked inventory for next month,19200,raw_material,expense,0.477,0
TXN05693,BIZ_007,2026-03-16,chai,520,food,expense,0.16,0
TXN02260,BIZ_003,2026-03-16,chai,455,food,expense,0.3,0
TXN09938,BIZ_011,2026-03-16,supplier ko diya,36300,raw_material,expense,0.733,0
TXN02871,BIZ_003,2026-03-16,cloud storage renewal,885,subscriptions,expense,0.692,0
TXN10838,BIZ_012,2026-03-16,auto se gaya,580,transport,expense,7.54,1
TXN06431,BIZ_007,2026-03-16,cleared outstanding vendor dues,37100,raw_material,expense,0.789,0
TXN10845,BIZ_012,2026-03-16,filled up the tank before the highway trip,220,transport,expense,0.342,0
TXN07067,BIZ_008,2026-03-16,Ola ride to client,69,transport,expense,0.949,0
TXN07727,BIZ_009,2026-03-16,Parking fee,350,transport,expense,0.18,0
TXN10850,BIZ_012,2026-03-16,recharge metro for the week,140,transport,expense,0.663,0
TXN07066,BIZ_008,2026-03-16,chai aur nashta,130,food,expense,0.998,0
TXN10853,BIZ_012,2026-03-16,annual renewal,1020,subscriptions,expense,0.574,0
TXN10854,BIZ_012,2026-03-16,fuel for delivery van,295,transport,expense,0.041,0
TXN02953,BIZ_004,2026-03-16,shopping,6380,shopping,expense,2.153,0
TXN07056,BIZ_008,2026-03-16,rent,37700,rent,expense,2.534,1
TXN09926,BIZ_011,2026-03-16,health,540,healthcare,expense,0.393,0
TXN09925,BIZ_011,2026-03-16,auto,360,transport,expense,0.22,0
TXN05694,BIZ_007,2026-03-16,restocked inventory for next month,3200,raw_material,expense,1.609,0
TXN07082,BIZ_008,2026-03-16,Blinkit instant order,375,food,expense,0.471,0
TXN07083,BIZ_008,2026-03-16,Nykaa products,1360,shopping,expense,0.148,0
TXN06408,BIZ_007,2026-03-16,misc,325,misc,expense,0.315,0
TXN00653,BIZ_001,2026-03-16,evening snacks for the office,1010,food,expense,0.892,0
TXN07522,BIZ_008,2026-03-16,Warehouse rent,28000,rent,expense,1.28,0
TXN07523,BIZ_008,2026-03-16,Facebook Ads payment,1670,marketing,expense,0.37,0
TXN07103,BIZ_008,2026-03-16,office ka kiraya,14800,rent,expense,0.427,0
TXN07102,BIZ_008,2026-03-16,Monthly payroll,51400,salary,income,0.784,0
TXN00719,BIZ_001,2026-03-16,bijli ka bill,2670,utilities,expense,0.947,0
TXN07099,BIZ_008,2026-03-16,bought milk and bread from nearby store,795,food,expense,0.431,0
TXN00470,BIZ_001,2026-03-16,Bulk order material,21900,raw_material,expense,0.286,0
TXN10050,BIZ_011,2026-03-16,doctor,300,healthcare,expense,0.668,0
TXN07541,BIZ_008,2026-03-16,Website development payment,32000,salary,income,0.24,0
TXN07546,BIZ_008,2026-03-16,auto,275,transport,expense,0.121,0
TXN00469,BIZ_001,2026-03-16,team lunch after meeting,590,food,expense,0.01,0
TXN07547,BIZ_008,2026-03-16,Starbucks coffee,1130,food,expense,1.15,0
TXN05937,BIZ_007,2026-03-16,amazon,2260,shopping,expense,0.265,0
TXN07555,BIZ_008,2026-03-16,ran ads campaign this month,555,marketing,expense,0.865,0
TXN02792,BIZ_003,2026-03-16,payroll,36100,salary,income,0.024,0
TXN02793,BIZ_003,2026-03-16,Advance tax,250,misc,expense,0.454,0
TXN10038,BIZ_011,2026-03-16,electricity,1980,utilities,expense,0.168,0
TXN02100,BIZ_003,2026-03-16,Notion team,2460,subscriptions,expense,0.679,0
TXN07513,BIZ_008,2026-03-16,Stock purchase,33900,raw_material,expense,0.563,0
TXN07512,BIZ_008,2026-03-16,Project milestone payment,8000,salary,income,1.507,0
TXN05996,BIZ_007,2026-03-16,printing karwaya,1630,misc,expense,2.108,0
TXN05995,BIZ_007,2026-03-16,birthday cake from bakery,135,food,expense,0.987,0
TXN07487,BIZ_008,2026-03-16,Wholesale goods bought,36500,raw_material,expense,0.747,0
TXN10057,BIZ_011,2026-03-16,Train ticket Mumbai,300,transport,expense,0.021,0
TXN05991,BIZ_007,2026-03-16,Freelance project completed,14500,salary,income,1.164,0
TXN07491,BIZ_008,2026-03-16,bought milk and bread from nearby store,220,food,expense,0.804,0
TXN05989,BIZ_007,2026-03-16,Website development payment,54700,salary,income,0.958,0
TXN10054,BIZ_011,2026-03-16,wages,45600,salary,income,0.478,0
TXN00487,BIZ_001,2026-03-16,Facebook Ads payment,4300,marketing,expense,0.799,0
TXN10053,BIZ_011,2026-03-16,vendor,7060,raw_material,expense,1.336,0
TXN07505,BIZ_008,2026-03-16,utilties payment,200,utilities,expense,1.841,0
TXN00486,BIZ_001,2026-03-16,groceries,1440,food,expense,1.816,0
TXN07506,BIZ_008,2026-03-16,transpotation cost,245,transport,expense,0.242,0
TXN10051,BIZ_011,2026-03-16,Miscellaneous expense,270,misc,expense,0.417,0
TXN05972,BIZ_007,2026-03-16,Supplier payment,9750,raw_material,expense,1.145,0
TXN05971,BIZ_007,2026-03-16,payment received,34900,salary,income,0.087,0
TXN07511,BIZ_008,2026-03-16,Monthly office space,9280,rent,expense,1.141,0
TXN00721,BIZ_001,2026-03-16,Parking fee,99,transport,expense,0.828,0
TXN07104,BIZ_008,2026-03-16,Email marketing tool,11200,marketing,expense,3.865,1
TXN05488,BIZ_006,2026-03-16,Slack paid plan,3730,subscriptions,expense,1.784,0
TXN05922,BIZ_007,2026-03-16,salary diya staff ko,51400,salary,income,0.784,0
TXN00555,BIZ_001,2026-03-16,wages,65200,salary,income,1.513,0
TXN02077,BIZ_003,2026-03-16,shopping ki,1240,shopping,expense,0.203,0
TXN10007,BIZ_011,2026-03-16,wifi router plan renewed,1660,utilities,expense,0.193,0
TXN00439,BIZ_001,2026-03-16,Stock purchase,9080,raw_material,expense,1.193,0
TXN05868,BIZ_007,2026-03-16,Tata Power monthly bill,950,utilities,expense,0.994,0
TXN02051,BIZ_003,2026-03-16,software plan,2140,subscriptions,expense,0.4,0
TXN02050,BIZ_003,2026-03-16,Google Workspace,2880,subscriptions,expense,1.044,0
TXN05882,BIZ_007,2026-03-16,petrol bharwaya,145,transport,expense,0.643,0
TXN02048,BIZ_003,2026-03-16,snacks liye,565,food,expense,0.063,0
TXN02046,BIZ_003,2026-03-16,Dropbox business,1180,subscriptions,expense,0.435,0
TXN02045,BIZ_003,2026-03-16,cloud storage renewal,1740,subscriptions,expense,0.052,0
TXN00428,BIZ_001,2026-03-16,rapido,365,transport,expense,0.241,0
TXN02044,BIZ_003,2026-03-16,light bill diya,3790,utilities,expense,2.211,0
TXN00735,BIZ_001,2026-03-16,office ka khana,695,food,expense,0.216,0
TXN07092,BIZ_008,2026-03-16,bijli wale ko diya,770,utilities,expense,1.198,0
TXN02041,BIZ_003,2026-03-16,renewed project management tool,2240,subscriptions,expense,0.487,0
TXN02047,BIZ_003,2026-03-16,Monthly payroll,37800,salary,income,0.066,0
TXN00444,BIZ_001,2026-03-16,wifi router plan renewed,485,utilities,expense,1.519,0
TXN02082,BIZ_003,2026-03-16,Notion team,475,subscriptions,expense,1.049,0
TXN05889,BIZ_007,2026-03-16,Inventory restock,36200,raw_material,expense,0.726,0
TXN05921,BIZ_007,2026-03-16,stock,37600,raw_material,expense,0.825,0
TXN05918,BIZ_007,2026-03-16,Supplier payment,2000,raw_material,expense,1.694,0
TXN02794,BIZ_003,2026-03-16,Slack paid plan,1970,subscriptions,expense,0.252,0
TXN02795,BIZ_003,2026-03-16,Influencer collaboration,2050,marketing,expense,0.201,0
TXN02799,BIZ_003,2026-03-16,Payment from ABC Corp,1125,salary,income,-3.714,1
TXN05909,BIZ_007,2026-03-16,trip ke liye booking,4660,travel,expense,0.016,0
TXN10016,BIZ_011,2026-03-16,BEST bus pass,290,transport,expense,0.061,0
TXN05906,BIZ_007,2026-03-16,Design project paid,15800,salary,income,1.095,0
TXN10013,BIZ_011,2026-03-16,received payment for last project,31600,salary,income,0.261,0
TXN10009,BIZ_011,2026-03-16,Website development payment,18900,salary,income,0.932,0
TXN02802,BIZ_003,2026-03-16,salary diya staff ko,41300,salary,income,0.251,0
TXN00456,BIZ_001,2026-03-16,marketing,1250,marketing,expense,0.556,0
TXN10008,BIZ_011,2026-03-16,petrol refill at petorl pump,165,transport,expense,0.563,0
TXN00453,BIZ_001,2026-03-16,DMart monthly grocery,440,food,expense,0.332,0
TXN00452,BIZ_001,2026-03-16,bijli wale ko diya,2840,utilities,expense,1.139,0
TXN05891,BIZ_007,2026-03-16,bought raw materials from vendor,25900,raw_material,expense,0.003,0
TXN05890,BIZ_007,2026-03-16,stock bharwaya,16200,raw_material,expense,0.689,0
TXN00722,BIZ_001,2026-03-16,supplier ko diya,12600,raw_material,expense,0.944,0
TXN05487,BIZ_006,2026-03-16,ordered new chairs for team,905,shopping,expense,0.357,0
TXN11132,BIZ_012,2026-03-16,trip,2900,travel,expense,0.379,0
TXN07910,BIZ_009,2026-03-16,dinner,215,food,expense,0.815,0
TXN03486,BIZ_004,2026-03-16,restraunt dinner,3740,food,expense,7.178,1
TXN03487,BIZ_004,2026-03-16,Content creation fee,1080,marketing,expense,0.632,0
TXN03488,BIZ_004,2026-03-16,cleared rent dues,11600,rent,expense,0.841,0
TXN03489,BIZ_004,2026-03-16,Design project paid,60200,salary,income,1.249,0
TXN08801,BIZ_009,2026-03-16,stock bharwaya,18400,raw_material,expense,0.534,0
TXN11387,BIZ_012,2026-03-16,AWS monthly bill,1380,subscriptions,expense,0.261,0
TXN01482,BIZ_002,2026-03-16,rentt payment,15300,rent,expense,0.362,0
TXN01481,BIZ_002,2026-03-16,cab,98,transport,expense,0.832,0
TXN03533,BIZ_004,2026-03-16,got stationery in bulk,2120,shopping,expense,0.2,0
TXN08800,BIZ_009,2026-03-16,Train ticket Mumbai,235,transport,expense,0.282,0
TXN01478,BIZ_002,2026-03-16,petrol refill at petorl pump,255,transport,expense,0.201,0
TXN11393,BIZ_012,2026-03-16,Hotel booking Mumbai,2510,travel,expense,0.459,0
TXN06655,BIZ_007,2026-03-16,rapido,150,transport,expense,0.623,0
TXN10355,BIZ_011,2026-03-16,ghar ka ration,390,food,expense,0.439,0
TXN03547,BIZ_004,2026-03-16,vendor,21900,raw_material,expense,0.286,0
TXN03548,BIZ_004,2026-03-16,rent paymnt,19900,rent,expense,0.232,0
TXN01471,BIZ_002,2026-03-16,promotion,8730,marketing,expense,2.767,1
TXN11400,BIZ_012,2026-03-16,Client visit Hyderabad,2180,travel,expense,0.527,0
TXN11401,BIZ_012,2026-03-16,Upwork withdrawal,11900,salary,income,1.301,0
TXN01470,BIZ_002,2026-03-16,cab,250,transport,expense,0.221,0
TXN03538,BIZ_004,2026-03-16,promotion,1670,marketing,expense,0.37,0
TXN01126,BIZ_002,2026-03-16,paid the team for this month,1725,salary,income,-3.749,1
TXN03482,BIZ_004,2026-03-16,Upwork withdrawal,44100,salary,income,0.399,0
TXN03472,BIZ_004,2026-03-16,got stationery in bulk,1820,shopping,expense,0.063,0
TXN08760,BIZ_009,2026-03-16,broadband,1660,utilities,expense,0.193,0
TXN08761,BIZ_009,2026-03-16,monthly rent for the shop,14800,rent,expense,0.427,0
TXN06647,BIZ_007,2026-03-16,rentt payment,5690,rent,expense,1.605,0
TXN04527,BIZ_006,2026-03-16,dinner,720,food,expense,0.269,0
TXN11370,BIZ_012,2026-03-16,tax,51,misc,expense,0.823,0
TXN09483,BIZ_010,2026-03-16,wifi router plan renewed,2790,utilities,expense,1.082,0
TXN08768,BIZ_009,2026-03-16,cleared outstanding vendor dues,34800,raw_material,expense,0.627,0
TXN09482,BIZ_010,2026-03-16,Dropbox business,2240,subscriptions,expense,0.487,0
TXN06648,BIZ_007,2026-03-16,repair,375,misc,expense,0.222,0
TXN06649,BIZ_007,2026-03-16,Office maintenance,620,misc,expense,0.233,0
TXN01489,BIZ_002,2026-03-16,filled up the tank before the highway trip,480,transport,expense,0.703,0
TXN08777,BIZ_009,2026-03-16,snacks,530,food,expense,0.139,0
TXN00162,BIZ_001,2026-03-16,stock bharwaya,12100,raw_material,expense,0.979,0
TXN08781,BIZ_009,2026-03-16,Inventory restock,11200,raw_material,expense,1.043,0
TXN03453,BIZ_004,2026-03-16,travell expense,220,transport,expense,0.342,0
TXN03454,BIZ_004,2026-03-16,SEO work for website,3480,marketing,expense,0.435,0
TXN00161,BIZ_001,2026-03-16,recharge metro for the week,225,transport,expense,0.322,0
TXN09479,BIZ_010,2026-03-16,Contract staff wages,32900,salary,income,0.193,0
TXN00160,BIZ_001,2026-03-16,stock bharwaya,27500,raw_material,expense,0.11,0
TXN08788,BIZ_009,2026-03-16,saman kharida,2010,shopping,expense,0.15,0
TXN08789,BIZ_009,2026-03-16,utilties payment,1640,utilities,expense,0.216,0
TXN06661,BIZ_007,2026-03-16,boadband bill,200,utilities,expense,1.841,0
TXN02374,BIZ_003,2026-03-16,utilties payment,2490,utilities,expense,0.744,0
TXN11411,BIZ_012,2026-03-16,bijli ka bill,3120,utilities,expense,1.455,0
TXN01452,BIZ_002,2026-03-16,Notion team,750,subscriptions,expense,0.809,0
TXN01383,BIZ_002,2026-03-16,Payment from ABC Corp,39500,salary,income,0.156,0
TXN04349,BIZ_005,2026-03-16,hospital gaye,675,healthcare,expense,0.239,0
TXN01379,BIZ_002,2026-03-16,rapido,155,transport,expense,0.603,0
TXN01375,BIZ_002,2026-03-16,Office maintenance,225,misc,expense,0.5,0
TXN04341,BIZ_005,2026-03-16,Petty cash withdrawal,77,misc,expense,0.775,0
TXN04340,BIZ_005,2026-03-16,utilties payment,2110,utilities,expense,0.315,0
TXN04339,BIZ_005,2026-03-16,Repair charges,1260,misc,expense,1.421,0
TXN11432,BIZ_012,2026-03-16,Canva Pro,1750,subscriptions,expense,0.061,0
TXN01348,BIZ_002,2026-03-16,salary diya staff ko,55300,salary,income,0.99,0
TXN01347,BIZ_002,2026-03-16,ola,130,transport,expense,0.704,0
TXN00145,BIZ_001,2026-03-16,chai aur nashta,435,food,expense,0.343,0
TXN01346,BIZ_002,2026-03-16,sabzi mandi se kharide,1010,food,expense,0.892,0
TXN02413,BIZ_003,2026-03-16,annual renewal,99,subscriptions,expense,1.376,0
TXN01340,BIZ_002,2026-03-16,InDrive cab,195,transport,expense,0.442,0
TXN01339,BIZ_002,2026-03-16,travell expense,185,transport,expense,0.483,0
TXN01338,BIZ_002,2026-03-16,auto se gaya,450,transport,expense,0.582,0
TXN09434,BIZ_010,2026-03-16,Figma team plan,13010,subscriptions,expense,4.374,1
TXN01332,BIZ_002,2026-03-16,SEO service payment,1260,marketing,expense,0.552,0
TXN09433,BIZ_010,2026-03-16,Banner printing,13200,marketing,expense,4.753,1
TXN04310,BIZ_005,2026-03-16,bought raw materials from vendor,2000,raw_material,expense,1.694,0
TXN04309,BIZ_005,2026-03-16,Pamphlet distribution,890,marketing,expense,0.716,0
TXN11430,BIZ_012,2026-03-16,Conference travel Delhi,1710,travel,expense,0.624,0
TXN01115,BIZ_002,2026-03-16,repair,50,misc,expense,0.825,0
TXN04352,BIZ_005,2026-03-16,payment aayi client se,57100,salary,income,1.085,0
TXN03597,BIZ_004,2026-03-16,Professional tax,245,misc,expense,0.463,0
TXN03581,BIZ_004,2026-03-16,Staples stationery,1040,shopping,expense,0.295,0
TXN03582,BIZ_004,2026-03-16,App project payment,28600,salary,income,0.42,0
TXN09463,BIZ_010,2026-03-16,bought milk and bread from nearby store,180,food,expense,0.89,0
TXN01445,BIZ_002,2026-03-16,Freelance project completed,72600,salary,income,1.903,0
TXN01444,BIZ_002,2026-03-16,Rapido bike ride,390,transport,expense,0.341,0
TXN09462,BIZ_010,2026-03-16,Swiggy dinner order,710,food,expense,0.248,0
TXN04401,BIZ_005,2026-03-16,Freelance project completed,8000,salary,income,1.507,0
TXN04400,BIZ_005,2026-03-16,Jio prepaid 299,3130,utilities,expense,1.466,0
TXN03589,BIZ_004,2026-03-16,cheezein kharidi,2390,shopping,expense,0.324,0
TXN01435,BIZ_002,2026-03-16,recharge metro for the week,205,transport,expense,0.402,0
TXN01434,BIZ_002,2026-03-16,Ola ride to client,535,transport,expense,0.923,0
TXN10356,BIZ_011,2026-03-16,Hospital bill,130,healthcare,expense,0.862,0
TXN02392,BIZ_003,2026-03-16,lunch,335,food,expense,0.557,0
TXN00149,BIZ_001,2026-03-16,dukaan ka kiraya,17800,rent,expense,0.039,0
TXN03594,BIZ_004,2026-03-16,restocked inventory for next month,34900,raw_material,expense,0.634,0
TXN01408,BIZ_002,2026-03-16,kiraya,23000,rent,expense,0.633,0
TXN10423,BIZ_011,2026-03-16,electricty bill,1190,utilities,expense,0.724,0
TXN04368,BIZ_005,2026-03-16,filled up the tank before the highway trip,655,transport,expense,1.406,0
TXN01399,BIZ_002,2026-03-16,grocrey from dmart,2350,food,expense,7.563,1
TXN01395,BIZ_002,2026-03-16,Ola ride to client,375,transport,expense,0.281,0
TXN01394,BIZ_002,2026-03-16,Rapido bike ride,120,transport,expense,0.744,0
TXN01393,BIZ_002,2026-03-16,water bill,1920,utilities,expense,0.1,0
TXN03616,BIZ_004,2026-03-16,auto,145,transport,expense,0.643,0
TXN01114,BIZ_002,2026-03-16,booked a cab for late night return,420,transport,expense,0.461,0
TXN01111,BIZ_002,2026-03-16,bus,155,transport,expense,0.603,0
TXN04706,BIZ_006,2026-03-16,Staff salary payment,40800,salary,income,0.225,0
TXN01549,BIZ_002,2026-03-16,Fiverr earnings,27000,salary,income,0.504,0
TXN11310,BIZ_012,2026-03-16,petrol refill at petorl pump,675,transport,expense,1.486,0
TXN04698,BIZ_006,2026-03-16,books,905,education,expense,0.504,0
TXN04697,BIZ_006,2026-03-16,Staff training program,2200,education,expense,0.907,0
TXN11311,BIZ_012,2026-03-16,Professional tax,605,misc,expense,0.205,0
TXN11313,BIZ_012,2026-03-16,cab kiya office ke liye,125,transport,expense,0.724,0
TXN08633,BIZ_009,2026-03-16,got stationery in bulk,950,shopping,expense,0.336,0
TXN08634,BIZ_009,2026-03-16,shopping,865,shopping,expense,0.375,0
TXN02342,BIZ_003,2026-03-16,Office chair Amazon,700,shopping,expense,0.451,0
TXN11316,BIZ_012,2026-03-16,bought milk and bread from nearby store,520,food,expense,0.16,0
TXN03387,BIZ_004,2026-03-16,Supplier payment,3420,raw_material,expense,1.593,0
TXN11319,BIZ_012,2026-03-16,software plan,99,subscriptions,expense,1.376,0
TXN08638,BIZ_009,2026-03-16,Bulk order material,18500,raw_material,expense,0.526,0
TXN08639,BIZ_009,2026-03-16,Monthly payroll,8000,salary,income,1.507,0
TXN08640,BIZ_009,2026-03-16,team outing cab booking,185,transport,expense,0.483,0
TXN11323,BIZ_012,2026-03-16,Notion team,3570,subscriptions,expense,1.645,0
TXN11324,BIZ_012,2026-03-16,Team outing Goa,365,entertainment,expense,0.62,0
TXN11325,BIZ_012,2026-03-16,outing,3560,entertainment,expense,3.133,1
TXN04664,BIZ_006,2026-03-16,Udemy course purchase,1570,education,expense,0.221,0
TXN00180,BIZ_001,2026-03-16,Monthly retainer received,11100,salary,income,1.343,0
TXN00181,BIZ_001,2026-03-16,Water bill MCGM,3670,utilities,expense,2.076,0
TXN01552,BIZ_002,2026-03-16,rapido,1030,transport,expense,2.912,1
TXN09554,BIZ_010,2026-03-16,Mobile accessories,610,shopping,expense,0.492,0
TXN08594,BIZ_009,2026-03-16,SEO service payment,500,marketing,expense,0.889,0
