transaction_id,business_id,user_id,date,day_of_week,description,amount,type,category,balance_after_transaction
TXN08981,BIZ_010,U038,2026-03-16,Monday,Educational software,2920,expense,education,107656
TXN09417,BIZ_010,U038,2026-03-16,Monday,Influencer collaboration,590,expense,marketing,1816280
TXN10417,BIZ_011,U042,2026-03-16,Monday,monthly salary credited to account,57500,income,salary,-3830
TXN11448,BIZ_012,U044,2026-03-16,Monday,Business trip Chennai,1620,expense,travel,1625762
TXN04298,BIZ_005,U016,2026-03-16,Monday,courier for sending documents,210,expense,misc,-1442
TXN02421,BIZ_003,U012,2026-03-16,Monday,Online certification,1310,expense,education,1804119
TXN06694,BIZ_007,U024,2026-03-16,Monday,kiraya diya,5890,expense,rent,-3302
TXN11456,BIZ_012,U044,2026-03-16,Monday,paid for digital marketing,2530,expense,marketing,1654997
TXN11457,BIZ_012,U044,2026-03-16,Monday,Flight ticket Bangalore,760,expense,travel,1654237
TXN03632,BIZ_004,U013,2026-03-16,Monday,Co-working space fee,16900,expense,rent,-3203
TXN01135,BIZ_002,U005,2026-03-16,Monday,bhojan ke liye paisa,420,expense,food,1389685
TXN04275,BIZ_005,U016,2026-03-16,Monday,Wholesale goods bought,48700,expense,raw_material,-1221
TXN04274,BIZ_005,U017,2026-03-16,Monday,maal kharida,2000,expense,raw_material,-2155
TXN04273,BIZ_005,U016,2026-03-16,Monday,BEST bus pass,150,expense,transport,-2857
TXN04272,BIZ_005,U017,2026-03-16,Monday,material,24800,expense,raw_material,-2250
TXN06701,BIZ_007,U024,2026-03-16,Monday,kiraya diya,19200,expense,rent,-1409
TXN06702,BIZ_007,U025,2026-03-16,Monday,Subway lunch,180,expense,food,-554
TXN06703,BIZ_007,U024,2026-03-16,Monday,stock bharwaya,8570,expense,raw_material,-4214
TXN01315,BIZ_002,U007,2026-03-16,Monday,Email marketing tool,2590,expense,marketing,2135340
TXN04251,BIZ_005,U017,2026-03-16,Monday,Inventory restock,17400,expense,raw_material,-874
TXN02434,BIZ_003,U010,2026-03-16,Monday,team lunch after meeting,2260,expense,food,1783244
TXN04248,BIZ_005,U016,2026-03-16,Monday,Invoice #1023 credited,26600,income,salary,-1029
TXN04247,BIZ_005,U017,2026-03-16,Monday,filled up the tank before the highway trip,265,expense,transport,-4664
TXN01148,BIZ_002,U006,2026-03-16,Monday,auto se gaya,700,expense,transport,1421375
TXN09022,BIZ_010,U038,2026-03-16,Monday,Pamphlet distribution,740,expense,marketing,174449
TXN02450,BIZ_003,U011,2026-03-16,Monday,shopping,2170,expense,shopping,1728039
TXN11493,BIZ_012,U045,2026-03-16,Monday,Pamphlet distribution,1490,expense,marketing,1685453
TXN11517,BIZ_012,U045,2026-03-16,Monday,Airbnb stay Pune,5490,expense,travel,1721089
TXN02462,BIZ_003,U009,2026-03-16,Monday,cheezein kharidi,1660,expense,shopping,1714284
TXN04123,BIZ_005,U016,2026-03-16,Monday,Blood test,960,expense,healthcare,-4569
TXN04122,BIZ_005,U016,2026-03-16,Monday,hospital gaye,905,expense,healthcare,-3213
TXN11518,BIZ_012,U045,2026-03-16,Monday,spotify,1560,expense,entertainment,1719529
TXN06730,BIZ_007,U025,2026-03-16,Monday,Inventory restock,16000,expense,raw_material,-3018
TXN01267,BIZ_002,U005,2026-03-16,Monday,McDonalds breakfast,480,expense,food,2032637
TXN11522,BIZ_012,U044,2026-03-16,Monday,bought milk and bread from nearby store,830,expense,food,1708199
TXN04115,BIZ_005,U016,2026-03-16,Monday,Bank charges,340,expense,misc,-505
TXN09090,BIZ_010,U037,2026-03-16,Monday,ran ads campaign this month,515,expense,marketing,290972
TXN02470,BIZ_003,U011,2026-03-16,Monday,kaam ka paisa mila,54400,income,salary,1798048
TXN04109,BIZ_005,U017,2026-03-16,Monday,physio session after injury,2340,expense,healthcare,-3935
TXN03682,BIZ_004,U014,2026-03-16,Monday,saman kharida,3040,expense,shopping,-3247
TXN04106,BIZ_005,U016,2026-03-16,Monday,bank fees for the month,180,expense,misc,-1011
TXN06736,BIZ_007,U027,2026-03-16,Monday,random office expenses this week,88,expense,misc,-1173
TXN04099,BIZ_005,U017,2026-03-16,Monday,Raw material purchase,32300,expense,raw_material,-2247
TXN11528,BIZ_012,U045,2026-03-16,Monday,Staff salary payment,27500,income,salary,1726344
TXN04094,BIZ_005,U017,2026-03-16,Monday,Hospital bill,410,expense,healthcare,-4616
TXN04093,BIZ_005,U016,2026-03-16,Monday,health,535,expense,healthcare,-389
TXN03690,BIZ_004,U014,2026-03-16,Monday,printing karwaya,79,expense,misc,-2830
TXN03691,BIZ_004,U015,2026-03-16,Monday,Vendor payment,22200,expense,raw_material,-90
TXN02461,BIZ_003,U011,2026-03-16,Monday,new equipment from online store,515,expense,shopping,1715944
TXN01258,BIZ_002,U006,2026-03-16,Monday,resturant lunch,215,expense,food,2062790
TXN10377,BIZ_011,U039,2026-03-16,Monday,courier for sending documents,910,expense,misc,-2169
TXN04135,BIZ_005,U016,2026-03-16,Monday,Instagram promotion,1760,expense,marketing,-3088
TXN01149,BIZ_002,U007,2026-03-16,Monday,miscelanious,525,expense,misc,1420850
TXN01150,BIZ_002,U004,2026-03-16,Monday,paid the team for this month,34300,income,salary,1455150
TXN04178,BIZ_005,U016,2026-03-16,Monday,electricity,1420,expense,utilities,-1843
TXN03659,BIZ_004,U013,2026-03-16,Monday,Vendor payment,38800,expense,raw_material,-4128
TXN11498,BIZ_012,U043,2026-03-16,Monday,transpotation cost,585,expense,transport,1688338
TXN09393,BIZ_010,U037,2026-03-16,Monday,Content creation fee,2640,expense,marketing,1866894
TXN04170,BIZ_005,U016,2026-03-16,Monday,gym fees for the month,605,expense,healthcare,-3700
TXN04169,BIZ_005,U017,2026-03-16,Monday,Hospital bill,2750,expense,healthcare,-2692
TXN03660,BIZ_004,U013,2026-03-16,Monday,boosted posts on social media,790,expense,marketing,-3374
TXN01293,BIZ_002,U005,2026-03-16,Monday,Contract staff wages,10400,income,salary,2095856
TXN04165,BIZ_005,U016,2026-03-16,Monday,bought raw materials from vendor,17500,expense,raw_material,-468
TXN04164,BIZ_005,U017,2026-03-16,Monday,water bill,835,expense,utilities,-1095
TXN01292,BIZ_002,U006,2026-03-16,Monday,settled freelancer dues,31100,income,salary,2085456
TXN09038,BIZ_010,U037,2026-03-16,Monday,payment aayi client se,38300,income,salary,266029
TXN11502,BIZ_012,U044,2026-03-16,Monday,resturant lunch,295,expense,food,1747898
TXN00601,BIZ_001,U001,2026-03-16,Monday,charges,140,expense,misc,-2528
TXN09042,BIZ_010,U038,2026-03-16,Monday,Keyboard mouse set,1160,expense,shopping,284259
TXN10403,BIZ_011,U039,2026-03-16,Monday,Blood test,165,expense,healthcare,-4178
TXN01284,BIZ_002,U005,2026-03-16,Monday,Train ticket Mumbai,82,expense,transport,2056901
TXN04140,BIZ_005,U017,2026-03-16,Monday,groccery shopping,1010,expense,food,-2660
TXN01272,BIZ_002,U006,2026-03-16,Monday,uber,575,expense,transport,2038767
TXN06724,BIZ_007,U026,2026-03-16,Monday,Consultant fee paid,39700,income,salary,-3791
TXN03368,BIZ_004,U013,2026-03-16,Monday,material,35200,expense,raw_material,-798
TXN01092,BIZ_002,U004,2026-03-16,Monday,Google Ads campaign,5810,expense,marketing,1291646
TXN02655,BIZ_003,U008,2026-03-16,Monday,Email marketing tool,2160,expense,marketing,2595504
TXN00259,BIZ_001,U001,2026-03-16,Monday,internet,2520,expense,utilities,-1798
TXN10313,BIZ_011,U039,2026-03-16,Monday,paid the light bill online,2880,expense,utilities,-3579
TXN05154,BIZ_006,U019,2026-03-16,Monday,Client project payment received,10000,income,salary,3672269
TXN00258,BIZ_001,U001,2026-03-16,Monday,supplier ko diya,31000,expense,raw_material,-4746
TXN03245,BIZ_004,U014,2026-03-16,Monday,ran ads campaign this month,2050,expense,marketing,-928
TXN03246,BIZ_004,U013,2026-03-16,Monday,Keyboard mouse set,1680,expense,shopping,-3823
TXN01661,BIZ_002,U004,2026-03-16,Monday,petrol bharwaya,290,expense,transport,4113112
TXN01660,BIZ_002,U007,2026-03-16,Monday,Monthly payroll,35900,income,salary,4113402
TXN02569,BIZ_003,U008,2026-03-16,Monday,paid for digital marketing,6240,expense,marketing,2280521
TXN05138,BIZ_006,U021,2026-03-16,Monday,Consulting fee received,9030,income,salary,3465389
TXN00571,BIZ_001,U001,2026-03-16,Monday,payment received,53900,income,salary,-3590
TXN05133,BIZ_006,U018,2026-03-16,Monday,Books from Amazon,1500,expense,education,3417404
TXN07990,BIZ_009,U034,2026-03-16,Monday,Staples stationery,605,expense,shopping,-3559
TXN05130,BIZ_006,U019,2026-03-16,Monday,annual renewal,3170,expense,subscriptions,3420494
TXN05129,BIZ_006,U020,2026-03-16,Monday,salary diya staff ko,30700,income,salary,3423664
TXN11114,BIZ_012,U044,2026-03-16,Monday,Hotstar annual,125,expense,entertainment,687400
TXN05127,BIZ_006,U020,2026-03-16,Monday,Educational software,840,expense,education,3361764
TXN10479,BIZ_011,U040,2026-03-16,Monday,Stock purchase,17800,expense,raw_material,-2526
TXN05137,BIZ_006,U019,2026-03-16,Monday,Consulting fee received,57400,income,salary,3456359
TXN07989,BIZ_009,U032,2026-03-16,Monday,bought raw materials from vendor,25600,expense,raw_material,-296
TXN08222,BIZ_009,U033,2026-03-16,Monday,Pamphlet distribution,865,expense,marketing,-290
TXN00802,BIZ_001,U001,2026-03-16,Monday,Facebook Ads payment,4740,expense,marketing,-1745
TXN02303,BIZ_003,U008,2026-03-16,Monday,monthly SaaS charges,2650,expense,subscriptions,1410842
TXN09751,BIZ_011,U041,2026-03-16,Monday,Pamphlet distribution,1580,expense,marketing,-1770
TXN11082,BIZ_012,U045,2026-03-16,Monday,netflix,670,expense,entertainment,435926
TXN00261,BIZ_001,U003,2026-03-16,Monday,BEST bus pass,660,expense,transport,-2513
TXN08189,BIZ_009,U034,2026-03-16,Monday,Client project payment received,32100,income,salary,-2743
TXN00825,BIZ_001,U001,2026-03-16,Monday,khana,625,expense,food,-1226
TXN11093,BIZ_012,U043,2026-03-16,Monday,Freelancer payment,22200,income,salary,541505
TXN07997,BIZ_009,U035,2026-03-16,Monday,Staples stationery,4440,expense,shopping,-2471
TXN02570,BIZ_003,U009,2026-03-16,Monday,books,845,expense,education,2279676
TXN10485,BIZ_011,U040,2026-03-16,Monday,petrol refill at petorl pump,200,expense,transport,-538
TXN10484,BIZ_011,U040,2026-03-16,Monday,bought raw materials from vendor,17900,expense,raw_material,-70
TXN05170,BIZ_006,U019,2026-03-16,Monday,Contract staff wages,32300,income,salary,3771294
TXN11098,BIZ_012,U045,2026-03-16,Monday,auto,170,expense,transport,526845
TXN11099,BIZ_012,U043,2026-03-16,Monday,birthday cake from bakery,450,expense,food,526395
TXN08210,BIZ_009,U033,2026-03-16,Monday,stock bharwaya,3400,expense,raw_material,-895
TXN08211,BIZ_009,U034,2026-03-16,Monday,broadband,2500,expense,utilities,-3379
TXN08215,BIZ_009,U031,2026-03-16,Monday,cleared rent dues,29700,expense,rent,-3874
TXN07996,BIZ_009,U031,2026-03-16,Monday,inventory,34800,expense,raw_material,-2741
TXN06540,BIZ_007,U026,2026-03-16,Monday,Zomato lunch delivery,950,expense,food,-3703
TXN06534,BIZ_007,U022,2026-03-16,Monday,auto,240,expense,transport,-351
TXN07988,BIZ_009,U033,2026-03-16,Monday,petrol,170,expense,transport,-1743
TXN11115,BIZ_012,U045,2026-03-16,Monday,GST payment,880,expense,misc,686520
TXN06558,BIZ_007,U024,2026-03-16,Monday,Contract staff wages,36600,income,salary,-3961
TXN08286,BIZ_009,U034,2026-03-16,Monday,printing karwaya,255,expense,misc,-4840
TXN06559,BIZ_007,U025,2026-03-16,Monday,Shop rental payment,14700,expense,rent,-1955
TXN02566,BIZ_003,U009,2026-03-16,Monday,Contract staff wages,83600,income,salary,2269211
TXN05075,BIZ_006,U020,2026-03-16,Monday,received payment for last project,33400,income,salary,3278260
TXN05074,BIZ_006,U020,2026-03-16,Monday,boadband bill,3110,expense,utilities,3244860
TXN11143,BIZ_012,U044,2026-03-16,Monday,Pamphlet distribution,780,expense,marketing,951671
TXN08294,BIZ_009,U034,2026-03-16,Monday,Monthly office space,9450,expense,rent,-797
TXN02601,BIZ_003,U008,2026-03-16,Monday,monthly internet at office,2380,expense,utilities,2543873
TXN08295,BIZ_009,U031,2026-03-16,Monday,vendor,36500,expense,raw_material,-2563
TXN09694,BIZ_011,U040,2026-03-16,Monday,miscelanious,255,expense,misc,-4936
TXN03278,BIZ_004,U014,2026-03-16,Monday,chhote mote kharche,585,expense,misc,-3585
TXN09693,BIZ_011,U039,2026-03-16,Monday,Invoice #1023 credited,18600,income,salary,-233
TXN06482,BIZ_007,U026,2026-03-16,Monday,rent paymnt,4000,expense,rent,-3572
TXN09797,BIZ_011,U041,2026-03-16,Monday,medicine,345,expense,healthcare,-1818
TXN05060,BIZ_006,U020,2026-03-16,Monday,Jio Fiber broadband,465,expense,utilities,3192746
TXN08298,BIZ_009,U031,2026-03-16,Monday,ads,990,expense,marketing,-2954
TXN10987,BIZ_012,U045,2026-03-16,Monday,marketing,1550,expense,marketing,328753
TXN07977,BIZ_009,U035,2026-03-16,Monday,restocked inventory for next month,44000,expense,raw_material,-1774
TXN03258,BIZ_004,U013,2026-03-16,Monday,SEO service payment,4310,expense,marketing,-2714
TXN08274,BIZ_009,U033,2026-03-16,Monday,DMart monthly grocery,245,expense,food,-4268
TXN09703,BIZ_011,U041,2026-03-16,Monday,Commercial space rent,8770,expense,rent,-1767
TXN03259,BIZ_004,U015,2026-03-16,Monday,ads,2090,expense,marketing,-4751
TXN04755,BIZ_006,U018,2026-03-16,Monday,chhote mote kharche,320,expense,misc,1911413
TXN01750,BIZ_002,U006,2026-03-16,Monday,petrol,210,expense,transport,4470981
TXN10478,BIZ_011,U041,2026-03-16,Monday,Inventory restock,30200,expense,raw_material,-696
TXN05115,BIZ_006,U021,2026-03-16,Monday,SEO service payment,840,expense,marketing,3285554
TXN01751,BIZ_002,U007,2026-03-16,Monday,petrol bharwaya,170,expense,transport,4470811
TXN05114,BIZ_006,U021,2026-03-16,Monday,maitenance,480,expense,misc,3286394
TXN05112,BIZ_006,U019,2026-03-16,Monday,Flipkart laptop bag,2360,expense,shopping,3287389
TXN05086,BIZ_006,U020,2026-03-16,Monday,Library subscription,1730,expense,education,3258933
TXN05111,BIZ_006,U021,2026-03-16,Monday,payment aayi client se,48000,income,salary,3289749
TXN03262,BIZ_004,U015,2026-03-16,Monday,bought supplies for the office,1100,expense,shopping,-4408
TXN11127,BIZ_012,U045,2026-03-16,Monday,bought milk and bread from nearby store,645,expense,food,897156
TXN11131,BIZ_012,U045,2026-03-16,Monday,hotel for conference stay,2490,expense,travel,944366
TXN07160,BIZ_008,U029,2026-03-16,Monday,Freelancer payment,54600,income,salary,-1528
TXN11136,BIZ_012,U044,2026-03-16,Monday,business trip reimbursement,5600,expense,travel,931756
TXN06556,BIZ_007,U026,2026-03-16,Monday,paid the team for this month,44800,income,salary,-1487
TXN06557,BIZ_007,U027,2026-03-16,Monday,kiraya diya,12200,expense,rent,-1375
TXN05092,BIZ_006,U018,2026-03-16,Monday,wifi router plan renewed,945,expense,utilities,3274953
TXN11126,BIZ_012,U045,2026-03-16,Monday,ghar ka ration,310,expense,food,897801
TXN07966,BIZ_009,U031,2026-03-16,Monday,dinner,280,expense,food,-650
TXN05205,BIZ_006,U019,2026-03-16,Monday,payment aayi client se,39100,income,salary,4036764
TXN05209,BIZ_006,U021,2026-03-16,Monday,received payment for last project,8000,income,salary,4017184
TXN10498,BIZ_011,U039,2026-03-16,Monday,Office maintenance,145,expense,misc,-477
TXN05307,BIZ_006,U018,2026-03-16,Monday,Monthly payroll,32500,income,salary,4358117
TXN08070,BIZ_009,U035,2026-03-16,Monday,App project payment,37200,income,salary,-351
TXN08071,BIZ_009,U034,2026-03-16,Monday,Tata Power monthly bill,1870,expense,utilities,-3154
TXN08072,BIZ_009,U031,2026-03-16,Monday,Vendor payment,13000,expense,raw_material,-4088
TXN08073,BIZ_009,U033,2026-03-16,Monday,Petrol refill at HP,355,expense,transport,-261
TXN08075,BIZ_009,U033,2026-03-16,Monday,Supplier payment,11500,expense,raw_material,-4958
TXN05372,BIZ_006,U020,2026-03-16,Monday,AWS monthly bill,420,expense,subscriptions,4625748
TXN05371,BIZ_006,U018,2026-03-16,Monday,Consultant fee paid,16000,income,salary,4626168
TXN08076,BIZ_009,U031,2026-03-16,Monday,cleared outstanding vendor dues,17600,expense,raw_material,-1045
TXN05294,BIZ_006,U021,2026-03-16,Monday,books,1780,expense,education,4231257
TXN11052,BIZ_012,U045,2026-03-16,Monday,courier for sending documents,600,expense,misc,471720
TXN08007,BIZ_009,U033,2026-03-16,Monday,received payment for last project,10600,income,salary,-3170
TXN02296,BIZ_003,U011,2026-03-16,Monday,food,305,expense,food,1351831
TXN02591,BIZ_003,U012,2026-03-16,Monday,Shop rental payment,10400,expense,rent,2383843
TXN05282,BIZ_006,U021,2026-03-16,Monday,Google Ads campaign,1150,expense,marketing,4180372
TXN05280,BIZ_006,U018,2026-03-16,Monday,ads,4750,expense,marketing,4200422
TXN05279,BIZ_006,U018,2026-03-16,Monday,Udemy course purchase,405,expense,education,4205172
TXN08077,BIZ_009,U032,2026-03-16,Monday,office ka khana,420,expense,food,-3292
TXN11055,BIZ_012,U045,2026-03-16,Monday,cleared rent dues,28000,expense,rent,443450
TXN01744,BIZ_002,U007,2026-03-16,Monday,other,325,expense,misc,4447449
TXN01743,BIZ_002,U005,2026-03-16,Monday,Toll plaza charge,125,expense,transport,4447774
TXN00294,BIZ_001,U003,2026-03-16,Monday,stock,4940,expense,raw_material,-697
TXN05352,BIZ_006,U019,2026-03-16,Monday,Coursera subscription,2270,expense,education,4496673
TXN08029,BIZ_009,U035,2026-03-16,Monday,kiraya diya,11600,expense,rent,-708
TXN03159,BIZ_004,U013,2026-03-16,Monday,shoping,840,expense,shopping,-4830
TXN08030,BIZ_009,U033,2026-03-16,Monday,stock bharwaya,4200,expense,raw_material,-149
TXN11021,BIZ_012,U044,2026-03-16,Monday,cloud storage renewal,2810,expense,subscriptions,341423
TXN11022,BIZ_012,U043,2026-03-16,Monday,Conference travel Delhi,3580,expense,travel,337843
TXN08023,BIZ_009,U034,2026-03-16,Monday,paani ka bill,1560,expense,utilities,-1569
TXN08061,BIZ_009,U035,2026-03-16,Monday,Keyboard mouse set,565,expense,shopping,-2951
TXN01735,BIZ_002,U006,2026-03-16,Monday,chhote mote kharche,280,expense,misc,4453164
TXN08040,BIZ_009,U031,2026-03-16,Monday,material,18300,expense,raw_material,-3452
TXN05362,BIZ_006,U018,2026-03-16,Monday,Training workshop fee,1220,expense,education,4593588
TXN08044,BIZ_009,U032,2026-03-16,Monday,inventory,5860,expense,raw_material,-2250
TXN10501,BIZ_011,U040,2026-03-16,Monday,Health insurance premium,355,expense,healthcare,-2826
TXN01730,BIZ_002,U005,2026-03-16,Monday,monthly internet at office,1700,expense,utilities,4431724
TXN11038,BIZ_012,U044,2026-03-16,Monday,travell expense,280,expense,transport,330235
TXN08053,BIZ_009,U033,2026-03-16,Monday,paid the team for this month,17900,income,salary,-3840
TXN00814,BIZ_001,U002,2026-03-16,Monday,bought raw materials from vendor,33200,expense,raw_material,-3457
TXN08037,BIZ_009,U033,2026-03-16,Monday,Raw material purchase,27600,expense,raw_material,-3717
TXN05208,BIZ_006,U020,2026-03-16,Monday,advance rent to landlord,15000,expense,rent,4009184
TXN06991,BIZ_008,U030,2026-03-16,Monday,ads,3590,expense,marketing,-3107
TXN06990,BIZ_008,U028,2026-03-16,Monday,wages,47700,income,salary,-3018
TXN00305,BIZ_001,U002,2026-03-16,Monday,ghar ka ration,415,expense,food,-4683
TXN05386,BIZ_006,U018,2026-03-16,Monday,Staff training program,890,expense,education,4812853
TXN05229,BIZ_006,U019,2026-03-16,Monday,Advance tax,535,expense,misc,4029199
TXN07999,BIZ_009,U035,2026-03-16,Monday,Studio rent payment,13300,expense,rent,-2666
TXN05227,BIZ_006,U020,2026-03-16,Monday,Books from Amazon,3660,expense,education,4031344
TXN01695,BIZ_002,U006,2026-03-16,Monday,BEST bus pass,340,expense,transport,4425449
TXN05223,BIZ_006,U021,2026-03-16,Monday,Freelance project completed,8880,income,salary,4035969
TXN01694,BIZ_002,U005,2026-03-16,Monday,travell expense,180,expense,transport,4425789
TXN01696,BIZ_002,U005,2026-03-16,Monday,repair,405,expense,misc,4425044
TXN02302,BIZ_003,U011,2026-03-16,Monday,cloud storage renewal,2050,expense,subscriptions,1413492
TXN03212,BIZ_004,U015,2026-03-16,Monday,snacks,1340,expense,food,-90
TXN06973,BIZ_008,U030,2026-03-16,Monday,lunch bahar kiya,205,expense,food,-4943
TXN01690,BIZ_002,U006,2026-03-16,Monday,bus,715,expense,transport,4413024
TXN07998,BIZ_009,U032,2026-03-16,Monday,petty cash for small purchases,100,expense,misc,-1238
